,Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
2123,Independent,2,1742,Gilson College,Pri/Sec,O,37.0,52.0,89.0,44.0,52.0,96.0,44.0,50.0,94.0,51.0,52.0,103.0,50.0,47.0,97.0,45.0,54.0,99.0,49.0,44.0,93.0,0.0,0.0,0.0,671.0,61.0,69.0,130.0,60.0,60.0,120.0,57.0,52.0,109.0,44.0,50.0,94.0,44.0,37.0,81.0,38.0,47.0,85.0,0.0,0.0,0.0,619.0,1290.0,2021,F
2124,Independent,2,1743,Cheshire School,Special,O,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,8.0,0.0,8.0,5.0,1.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2021,F
2125,Independent,2,1754,Nhill Lutheran School,Primary,O,3.0,11.0,14.0,3.0,5.0,8.0,8.0,6.0,14.0,4.0,1.0,5.0,3.0,7.0,10.0,0.0,3.0,3.0,6.0,1.0,7.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2021,F
2126,Independent,2,1767,Holy Trinity Lutheran College,Pri/Sec,O,20.0,27.0,47.0,36.0,30.0,66.0,27.0,18.0,45.0,26.0,34.0,60.0,16.0,32.0,48.0,34.0,37.0,71.0,25.0,31.0,56.0,0.0,0.0,0.0,393.0,16.0,19.0,35.0,29.0,25.0,54.0,18.0,19.0,37.0,20.0,21.0,41.0,20.0,15.0,35.0,5.0,14.0,19.0,0.0,0.0,0.0,221.0,614.0,2021,F
2127,Independent,2,1770,North-Eastern Montessori School,Primary,O,6.0,12.0,18.0,9.0,6.0,15.0,7.0,5.0,12.0,5.0,8.0,13.0,4.0,7.0,11.0,0.0,2.0,2.0,5.0,10.0,15.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2021,F
2128,Independent,2,1771,Waverley Christian College,Pri/Sec,O,73.0,77.0,150.0,80.0,66.0,146.0,79.0,82.0,161.0,73.0,69.0,142.0,82.0,76.0,158.0,88.0,73.0,161.0,73.0,69.0,142.0,0.0,0.0,0.0,1060.0,98.0,97.0,195.0,103.6,95.0,198.6,97.6,78.0,175.6,82.0,81.0,163.0,89.0,80.0,169.0,79.2,80.7,159.9,0.0,0.0,0.0,1061.1,2121.1,2021,F
2129,Independent,2,1773,The King David School,Pri/Sec,O,22.0,14.0,36.0,21.0,16.0,37.0,25.0,14.0,39.0,20.0,18.0,38.0,14.0,12.0,26.0,18.0,17.0,35.0,20.0,26.0,46.0,0.0,0.0,0.0,257.0,36.0,36.0,72.0,39.0,29.0,68.0,23.8,34.0,57.8,36.0,32.0,69.0,39.0,24.0,63.0,25.7,16.7,43.4,0.0,0.0,0.0,373.2,630.2,2021,F
2130,Independent,2,1775,Westbourne Grammar School,Pri/Sec,O,34.0,32.0,66.0,33.0,34.0,67.0,28.0,38.0,66.0,29.0,32.0,61.0,54.0,56.0,110.0,50.0,46.0,96.0,64.0,46.0,110.0,0.0,0.0,0.0,576.0,78.0,79.0,157.0,89.0,69.0,158.0,81.0,69.0,150.0,72.0,67.0,139.0,74.0,66.0,140.0,69.0,59.0,128.0,0.0,0.0,0.0,872.0,1448.0,2021,F
2131,Independent,2,1787,Northside Christian College,Pri/Sec,O,25.0,22.0,47.0,24.0,24.0,48.0,23.0,23.0,46.0,24.0,21.0,45.0,14.0,14.0,28.0,22.0,19.0,41.0,22.0,10.0,32.0,0.0,0.0,0.0,287.0,19.0,25.0,44.0,24.0,17.0,41.0,14.0,18.0,32.0,15.0,12.0,27.0,8.0,14.0,22.0,7.0,15.0,22.0,0.0,0.0,0.0,188.0,475.0,2021,F
2132,Independent,2,1788,St John's College Preston,Pri/Sec,O,11.0,5.0,16.0,9.0,3.0,12.0,15.0,12.0,27.0,12.0,7.0,19.0,11.0,11.0,22.0,9.0,9.0,18.0,4.0,12.0,16.0,0.0,0.0,0.0,130.0,12.0,14.0,26.0,6.0,11.0,17.0,13.0,11.0,24.0,11.0,17.0,28.0,8.0,8.0,16.0,6.0,12.0,18.0,0.0,0.0,0.0,129.0,259.0,2021,F
2133,Independent,2,1789,Good Shepherd Lutheran Primary School,Primary,O,49.0,50.0,99.0,31.0,44.0,75.0,36.0,40.0,76.0,38.0,40.0,78.0,40.0,36.0,76.0,36.0,40.0,76.0,38.0,36.0,74.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,2021,F
2134,Independent,2,1792,Oxley Christian College,Pri/Sec,O,28.0,22.0,50.0,23.0,41.0,64.0,17.0,32.0,49.0,25.0,21.0,46.0,29.0,18.0,47.0,26.0,26.0,52.0,27.0,24.0,51.0,0.0,0.0,0.0,359.0,51.0,38.0,89.0,35.0,38.0,73.0,53.0,36.0,89.0,35.0,34.3,69.3,30.0,49.0,79.0,35.0,31.0,66.0,0.0,0.0,0.0,465.3,824.3,2021,F
2135,Independent,2,1793,Olivet Christian College,Pri/Sec,O,0.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,7.0,0.0,3.0,3.0,6.0,3.0,9.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,41.0,2021,F
2136,Independent,2,1794,Covenant College,Pri/Sec,O,27.0,28.0,55.0,24.0,24.0,48.0,27.0,21.0,48.0,22.0,23.0,45.0,18.0,20.0,38.0,24.0,26.0,50.0,28.3,20.2,48.5,0.0,0.0,0.0,332.5,26.0,36.0,62.0,29.3,34.4,63.7,40.0,33.0,73.0,35.0,29.0,64.0,39.0,18.5,57.5,31.2,18.9,50.1,0.0,0.0,0.0,370.3,702.8,2021,F
2137,Independent,2,1795,Mountain District Christian School,Pri/Sec,O,4.0,6.0,10.0,2.0,1.0,3.0,5.0,5.0,10.0,4.0,5.0,9.0,1.0,1.0,2.0,7.0,4.0,11.0,8.0,7.0,15.0,0.0,0.0,0.0,60.0,12.0,12.0,24.0,12.0,6.0,18.0,13.0,11.0,24.0,10.0,15.0,25.0,4.0,5.0,9.0,3.0,10.0,13.0,0.0,0.0,0.0,113.0,173.0,2021,F
2138,Independent,2,1812,Newhaven College,Pri/Sec,O,15.0,17.0,32.0,28.0,15.0,43.0,20.0,17.0,37.0,29.0,23.0,52.0,26.0,26.0,52.0,22.0,29.0,51.0,27.0,25.0,52.0,0.0,0.0,0.0,319.0,56.0,47.0,103.0,61.0,49.0,110.0,47.0,65.0,112.0,46.0,64.0,110.0,50.0,51.0,101.0,35.0,46.0,81.0,0.0,0.0,0.0,617.0,936.0,2021,F
2139,Independent,2,1813,St John's Lutheran School,Primary,O,4.0,5.0,9.0,2.0,7.0,9.0,4.0,11.0,15.0,6.0,5.0,11.0,7.0,4.0,11.0,4.0,6.0,10.0,5.0,3.0,8.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2021,F
2140,Independent,2,1814,Christian College Geelong,Pri/Sec,O,58.0,32.0,90.0,54.0,58.0,112.0,56.0,55.0,111.0,54.0,52.0,106.0,58.0,42.0,100.0,69.0,62.0,131.0,71.0,77.0,148.0,0.0,0.0,0.0,798.0,105.0,104.0,209.0,97.0,99.0,196.0,129.0,95.0,224.0,116.0,92.0,208.0,109.0,95.0,204.0,94.0,77.0,171.0,0.0,0.0,0.0,1212.0,2010.0,2021,F
2141,Independent,2,1816,Billanook College,Pri/Sec,O,12.0,11.2,23.2,13.0,10.0,23.0,14.0,6.0,20.0,13.0,5.0,18.0,10.0,9.0,19.0,14.0,5.0,19.0,19.0,14.0,33.0,0.0,0.0,0.0,155.2,54.0,40.0,94.0,48.0,45.0,93.0,61.0,37.0,98.0,38.0,36.0,74.0,42.0,50.0,92.0,47.0,45.0,92.0,0.0,0.0,0.0,543.0,698.2,2021,F
2142,Independent,2,1819,Fitzroy Community School,Primary,O,11.0,9.0,20.0,13.0,9.0,22.0,6.0,4.0,10.0,12.0,5.0,17.0,4.0,7.0,11.0,14.0,11.0,25.0,7.0,7.0,14.0,1.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2021,F
2143,Independent,2,1824,Creek Street Christian College,Pri/Sec,O,18.0,9.0,27.0,15.0,11.0,26.0,14.0,12.0,26.0,12.0,16.0,28.0,11.0,18.0,29.0,11.0,16.0,27.0,17.0,4.0,21.0,0.0,0.0,0.0,184.0,26.0,16.0,42.0,11.0,25.0,36.0,11.0,16.0,27.0,8.0,14.0,22.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,320.0,2021,F
2144,Independent,2,1825,Good Shepherd College,Pri/Sec,O,5.0,9.0,14.0,6.0,7.0,13.0,9.0,3.0,12.0,6.0,10.0,16.0,5.0,5.0,10.0,8.0,8.0,16.0,3.0,6.0,9.0,0.0,0.0,0.0,90.0,14.0,10.0,24.0,15.0,9.0,24.0,15.5,11.0,26.5,12.0,8.0,20.0,8.8,1.8,10.6,5.0,6.0,11.0,0.0,0.0,0.0,116.1,206.1,2021,F
2145,Independent,2,1826,Plenty Valley Christian College,Pri/Sec,O,25.0,29.0,54.0,24.0,21.0,45.0,32.0,22.0,54.0,22.0,27.0,49.0,18.0,24.0,42.0,28.0,20.0,48.0,28.0,20.0,48.0,0.0,0.0,0.0,340.0,38.0,43.0,81.0,33.0,44.0,77.0,47.0,29.0,76.0,41.0,33.0,74.0,31.0,32.0,63.0,38.0,29.0,67.0,0.0,0.0,0.0,438.0,778.0,2021,F
2146,Independent,2,1836,Village School,Primary,O,6.4,10.0,16.4,5.0,4.0,9.0,3.0,4.0,7.0,5.0,3.0,8.0,3.0,1.0,4.0,6.0,2.0,8.0,6.0,5.0,11.0,0.0,0.0,0.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,2021,F
2147,Independent,2,1837,Bayside Christian College,Pri/Sec,O,15.0,13.0,28.0,13.0,19.0,32.0,19.0,12.0,31.0,20.0,15.0,35.0,22.0,14.0,36.0,16.0,19.0,35.0,35.0,21.0,56.0,0.0,0.0,0.0,253.0,23.0,37.0,60.0,39.0,24.0,63.0,39.0,29.0,68.0,29.0,22.0,51.0,22.0,14.0,36.0,19.0,21.0,40.0,0.0,0.0,0.0,318.0,571.0,2021,F
2148,Independent,2,1838,Andale School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2021,F
2149,Independent,2,1839,Trinity Lutheran College,Pri/Sec,O,28.0,24.0,52.0,26.0,23.0,49.0,30.0,25.0,55.0,24.0,18.0,42.0,21.0,19.0,40.0,13.0,21.0,34.0,20.0,23.0,43.0,0.0,0.0,0.0,315.0,19.0,28.0,47.0,26.0,25.0,51.0,27.0,15.0,42.0,17.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,488.0,2021,F
2150,Independent,2,1840,Goulburn Valley Grammar School,Pri/Sec,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,51.0,28.0,23.0,51.0,0.0,0.0,0.0,102.0,54.0,48.0,102.0,51.0,49.0,100.0,44.0,55.0,99.0,52.0,52.0,104.0,43.0,51.0,94.0,39.0,50.0,89.0,0.0,0.0,0.0,588.0,690.0,2021,F
2151,Independent,2,1841,The Knox School,Pri/Sec,O,24.0,12.0,36.0,19.0,21.0,40.0,22.0,17.0,39.0,26.0,13.0,39.0,17.0,17.0,34.0,26.0,11.0,37.0,14.0,8.0,22.0,0.0,0.0,0.0,247.0,39.0,30.0,69.0,50.0,27.0,77.0,36.0,18.0,54.0,34.0,18.0,52.0,25.0,18.0,43.0,31.0,20.0,51.0,0.0,0.0,0.0,346.0,593.0,2021,F
2152,Independent,2,1846,Heathdale Christian College,Pri/Sec,O,96.0,102.0,198.0,94.0,97.0,191.0,111.0,81.0,192.0,96.0,101.0,197.0,74.0,63.0,137.0,81.0,61.0,142.0,67.0,70.0,137.0,0.0,0.0,0.0,1194.0,82.0,74.0,156.0,75.0,72.0,147.0,69.0,47.0,116.0,58.0,52.0,110.0,35.0,36.0,71.0,36.0,42.0,78.0,0.0,0.0,0.0,678.0,1872.0,2021,F
2153,Independent,2,1848,Hillcrest Christian College,Pri/Sec,O,73.0,80.0,153.0,70.0,85.0,155.0,74.0,80.0,154.0,66.0,70.0,136.0,75.0,82.0,157.0,77.0,78.0,155.0,73.0,63.0,136.0,0.0,0.0,0.0,1046.0,92.0,83.0,175.0,95.0,71.0,166.0,53.0,61.0,114.0,52.0,60.0,112.0,38.0,73.0,111.0,47.0,66.0,113.0,0.0,0.0,0.0,791.0,1837.0,2021,F
2154,Independent,2,1849,St Paul's Anglican Grammar School,Pri/Sec,O,41.0,48.0,89.0,33.0,34.0,67.0,56.0,34.0,90.0,40.0,33.0,73.0,44.0,29.0,73.0,42.0,45.0,87.0,51.0,52.0,103.0,0.0,0.0,0.0,582.0,57.0,71.0,128.0,82.0,76.0,158.0,71.0,70.0,141.0,63.0,64.0,127.0,61.0,57.0,118.0,52.0,61.0,113.0,0.0,0.0,0.0,785.0,1367.0,2021,F
2155,Independent,2,1850,Sunshine Christian School,Primary,O,7.0,6.0,13.0,6.0,7.0,13.0,6.0,5.0,11.0,5.0,5.0,10.0,11.0,9.0,20.0,6.0,1.0,7.0,4.0,9.0,13.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2021,F
2156,Independent,2,1852,Frank Dando Sports Academy,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,6.0,0.0,6.0,3.0,0.0,3.0,7.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,2021,F
2157,Independent,2,1855,Beaconhills College,Pri/Sec,O,77.0,74.0,151.0,84.0,65.0,149.0,76.0,77.0,153.0,88.0,80.0,168.0,91.0,86.0,177.0,104.0,85.0,189.0,107.0,98.0,205.0,0.0,0.0,0.0,1192.0,143.0,139.0,282.0,157.0,138.0,295.0,142.0,154.0,296.0,156.0,149.0,305.0,127.0,118.0,245.0,127.0,111.0,238.0,0.0,0.0,0.0,1661.0,2853.0,2021,F
2158,Independent,2,1856,Ghilgai School,Primary,O,5.0,7.0,12.0,6.0,9.0,15.0,4.0,3.0,7.0,3.0,6.0,9.0,4.0,3.0,7.0,2.0,7.0,9.0,5.0,7.0,12.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2021,F
2159,Independent,2,1862,River City Christian College,Pri/Sec,O,3.0,2.0,5.0,4.0,1.0,5.0,0.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,30.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,2021,F
2160,Independent,2,1864,Belgrave Heights Christian School,Pri/Sec,O,19.0,25.0,44.0,28.0,16.0,44.0,28.0,22.0,50.0,23.0,22.0,45.0,19.0,16.0,35.0,22.0,20.0,42.0,23.0,19.0,42.0,0.0,0.0,0.0,302.0,33.0,44.0,77.0,45.0,38.0,83.0,39.0,43.0,82.0,46.0,36.0,82.0,41.0,37.0,78.0,36.0,39.2,75.2,0.0,0.0,0.0,477.2,779.2,2021,F
2161,Independent,2,1866,Oakleigh Grammar,Pri/Sec,O,16.0,10.0,26.0,27.0,21.0,48.0,28.0,22.0,50.0,17.0,20.0,37.0,20.0,20.0,40.0,22.0,11.0,33.0,22.0,26.0,48.0,0.0,0.0,0.0,282.0,34.0,22.0,56.0,32.0,29.0,61.0,30.0,19.0,49.0,35.0,26.0,61.0,24.0,28.0,52.0,25.0,20.0,45.0,0.0,0.0,0.0,324.0,606.0,2021,F
2162,Independent,2,1868,Worawa Aboriginal College,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,12.0,0.0,4.0,4.0,0.0,12.0,12.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,38.0,38.0,2021,F
2163,Independent,2,1869,Kerang Christian College,Pri/Sec,O,5.0,3.0,8.0,8.0,5.0,13.0,5.0,3.0,8.0,4.0,7.0,11.0,4.0,3.0,7.0,1.0,2.0,3.0,1.0,9.0,10.0,0.0,0.0,0.0,60.0,3.0,5.0,8.0,10.0,5.0,15.0,5.0,6.0,11.0,7.0,10.0,17.0,4.0,6.0,10.0,2.0,6.0,8.0,0.0,0.0,0.0,69.0,129.0,2021,F
2164,Independent,2,1871,St Andrews Christian College,Pri/Sec,O,24.0,25.0,49.0,26.0,28.0,54.0,32.0,22.0,54.0,26.0,28.0,54.0,30.0,24.0,54.0,25.0,29.0,54.0,29.0,25.0,54.0,0.0,0.0,0.0,373.0,24.0,30.0,54.0,29.0,26.0,55.0,28.0,22.0,50.0,23.0,22.0,45.0,24.0,28.0,52.0,29.0,14.0,43.0,0.0,0.0,0.0,299.0,672.0,2021,F
2165,Independent,2,1872,Chairo Christian School,Pri/Sec,O,53.0,46.0,99.0,45.0,68.0,113.0,52.2,52.4,104.6,43.0,52.0,95.0,59.4,56.0,115.4,51.6,71.0,122.6,61.2,47.0,108.2,0.0,0.0,0.0,757.8,76.0,67.0,143.0,80.0,83.0,163.0,76.0,63.0,139.0,64.0,71.0,135.0,54.0,61.0,115.0,37.7,36.0,73.7,0.0,0.0,0.0,768.7,1526.5,2021,F
2166,Independent,2,1874,Australian International Academy of Education,Pri/Sec,O,60.0,81.0,141.0,70.0,72.0,142.0,64.0,84.0,148.0,70.0,71.0,141.0,69.0,60.0,129.0,66.0,58.0,124.0,69.0,72.0,141.0,0.0,0.0,0.0,966.0,77.0,52.0,129.0,73.0,58.0,131.0,65.0,59.0,124.0,57.0,38.0,95.0,58.0,28.0,86.0,34.0,36.0,70.0,0.0,0.0,0.0,635.0,1601.0,2021,F
2167,Independent,2,1876,Flinders Christian Community College,Pri/Sec,O,41.0,45.0,86.0,31.0,34.0,65.0,50.0,40.0,90.0,36.0,34.0,70.0,37.0,32.0,69.0,45.0,44.0,89.0,56.0,71.0,127.0,0.0,0.0,0.0,596.0,83.0,93.0,176.0,90.0,77.0,167.0,74.0,70.0,144.0,76.0,77.0,153.0,78.0,66.0,144.0,65.0,59.0,124.0,0.0,0.0,0.0,908.0,1504.0,2021,F
2168,Independent,2,1886,Grace Christian College Wodonga,Pri/Sec,O,2.0,7.0,9.0,3.0,4.0,7.0,3.0,5.0,8.0,6.0,5.0,11.0,4.0,2.0,6.0,2.0,5.0,7.0,10.0,3.0,13.0,0.0,0.0,0.0,61.0,10.0,6.0,16.0,9.0,11.0,20.0,9.0,9.0,18.0,5.0,7.0,12.0,2.0,5.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,78.0,139.0,2021,F
2169,Independent,2,1894,Melton Christian College,Pri/Sec,O,41.0,35.0,76.0,34.0,39.0,73.0,42.0,30.0,72.0,24.0,27.0,51.0,37.0,39.0,76.0,18.0,31.0,49.0,20.0,30.0,50.0,0.0,0.0,0.0,447.0,33.0,40.0,73.0,33.0,37.0,70.0,44.0,33.0,77.0,32.5,31.0,63.5,25.0,30.8,55.8,31.0,30.0,61.0,0.0,0.0,0.0,400.3,847.3,2021,F
2170,Independent,2,1895,Mansfield Rudolf Steiner School,Pri/Sec,O,10.0,13.0,23.0,11.6,11.0,22.6,6.0,7.0,13.0,9.4,13.0,22.4,7.0,6.0,13.0,10.0,4.0,14.0,9.0,7.0,16.0,0.0,0.0,0.0,124.0,9.0,9.0,18.0,7.0,7.0,14.0,5.0,4.0,9.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,59.0,183.0,2021,F
2171,Independent,2,1902,Japanese School of Melbourne,Pri/Sec,O,5.0,6.0,11.0,6.0,4.0,10.0,2.0,3.0,5.0,4.0,3.0,7.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,45.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,2021,F
2172,Independent,2,1904,King's College,Pri/Sec,O,12.0,7.0,19.0,3.0,6.0,9.0,13.0,8.0,21.0,6.0,16.0,22.0,13.0,7.0,20.0,4.0,5.0,9.0,15.0,8.0,23.0,0.0,0.0,0.0,123.0,13.0,4.0,17.0,10.0,7.0,17.0,12.0,5.0,17.0,2.0,5.0,7.0,6.4,11.4,17.8,4.2,3.2,7.4,0.0,0.0,0.0,83.2,206.2,2021,F
2173,Independent,2,1905,Sophia Mundi Steiner School,Pri/Sec,O,7.0,15.0,22.0,12.0,11.0,23.0,9.0,7.0,16.0,11.0,8.0,19.0,5.0,7.0,12.0,7.0,5.0,12.0,8.0,7.0,15.0,0.0,0.0,0.0,119.0,9.5,7.0,16.5,8.0,5.0,13.0,7.0,9.0,16.0,3.0,6.8,9.8,6.0,9.0,15.0,7.0,7.4,14.4,0.0,0.0,0.0,84.7,203.7,2021,F
2174,Independent,2,1906,Al-Taqwa College,Pri/Sec,O,88.0,97.0,185.0,99.0,92.0,191.0,87.0,125.0,212.0,102.0,109.0,211.0,81.0,97.0,178.0,83.0,112.0,195.0,90.0,113.0,203.0,0.0,0.0,0.0,1375.0,76.0,98.0,174.0,81.0,98.0,179.0,55.0,75.0,130.0,50.0,81.0,131.0,29.0,53.0,82.0,35.0,58.0,93.0,0.0,0.0,0.0,789.0,2164.0,2021,F
2175,Independent,2,1908,Overnewton Anglican Community College,Pri/Sec,O,68.0,44.0,112.0,63.0,56.0,119.0,71.0,55.0,126.0,67.0,77.0,144.0,72.0,50.0,122.0,75.0,54.0,129.0,89.0,56.0,145.0,0.0,0.0,0.0,897.0,114.0,77.0,191.0,120.0,83.0,203.0,90.0,91.0,181.0,95.0,81.0,176.0,90.0,74.0,164.0,75.0,85.0,160.0,0.0,0.0,0.0,1075.0,1972.0,2021,F
2176,Independent,2,1914,Little Yarra Steiner School,Pri/Sec,O,8.0,6.0,14.0,11.0,9.0,20.0,6.0,13.0,19.0,7.0,9.0,16.0,13.0,16.0,29.0,9.0,13.0,22.0,14.0,9.0,23.0,0.0,0.0,0.0,143.0,10.0,13.0,23.0,16.0,10.0,26.0,11.0,18.0,29.0,4.0,15.0,19.0,6.0,5.0,11.0,6.0,9.0,15.0,0.0,0.0,0.0,123.0,266.0,2021,F
2177,Independent,2,1919,Bacchus Marsh Grammar,Pri/Sec,O,167.0,156.0,323.0,94.0,113.0,207.0,109.0,114.0,223.0,96.0,101.0,197.0,99.0,97.0,196.0,125.0,123.0,248.0,127.0,123.0,250.0,0.0,0.0,0.0,1644.0,194.0,163.0,357.0,163.0,147.0,310.0,110.0,129.0,239.0,106.0,109.0,215.0,79.0,104.0,183.0,71.0,104.0,175.0,0.0,0.0,0.0,1479.0,3123.0,2021,F
2178,Independent,2,1923,Lighthouse Christian College,Pri/Sec,O,41.0,33.0,74.0,54.0,38.0,92.0,33.0,38.0,71.0,38.0,37.0,75.0,46.0,47.0,93.0,34.0,27.0,61.0,35.0,31.0,66.0,0.0,0.0,0.0,532.0,42.0,30.0,72.0,40.0,30.0,70.0,36.0,19.0,55.0,16.0,20.0,36.0,16.0,13.0,29.0,24.0,20.0,44.0,0.0,0.0,0.0,306.0,838.0,2021,F
2179,Independent,2,1924,Alphington Grammar School,Pri/Sec,O,7.0,7.0,14.0,10.0,6.0,16.0,14.0,11.0,25.0,10.0,10.0,20.0,21.0,9.0,30.0,10.0,15.0,25.0,22.0,19.0,41.0,0.0,0.0,0.0,171.0,42.0,18.0,60.0,41.0,20.0,61.0,38.0,13.0,51.0,33.0,21.0,54.0,32.0,13.0,45.0,30.0,17.0,47.0,0.0,0.0,0.0,318.0,489.0,2021,F
2180,Independent,2,1930,Yarralinda School,Primary,O,2.0,0.0,2.0,5.0,1.0,6.0,3.0,6.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2021,F
2181,Independent,2,1932,Castlemaine Steiner School & Kindergarten,Pri/Sec,O,7.0,10.0,17.0,8.0,11.0,19.0,12.0,8.0,20.0,6.0,5.0,11.0,10.0,15.0,25.0,13.0,8.0,21.0,12.0,10.0,22.0,0.0,0.0,0.0,135.0,9.0,7.0,16.0,9.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,168.0,2021,F
